test-s1030	5	0.0
test-s1034	10	0.0
test-s1043	1	0.0
test-s1043	25	0.0
test-s1043	26	0.0
test-s1043	3	0.0
test-s1046	14	0.0
test-s1046	16	0.0
test-s1052	20	0.0
test-s1052	21	0.0
test-s1055	15	0.0
test-s1055	16	0.0
test-s1056	3	0.0
test-s1056	4	0.0
test-s1061	3	0.0
test-s107	10	0.0
test-s1083	1	0.0
test-s1083	10	0.0
test-s1083	11	0.0
test-s1083	2	0.0
test-s1083	3	0.0
test-s1083	4	0.0
test-s1083	5	0.0
test-s1083	6	0.0
test-s1090	7	0.0
test-s1090	8	0.0
test-s109	1	0.0
test-s109	3	0.0
test-s109	4	0.0
test-s109	5	0.0
test-s109	6	0.0
test-s1107	22	0.0
test-s1111	12	0.0
test-s1127	18	0.0
test-s115	16	0.0
test-s1159	50	0.0
test-s1167	12	0.0
test-s1167	22	0.0
test-s1167	25	0.0
test-s1167	30	0.0
test-s1167	31	0.0
test-s1174	36	0.0
test-s1183	17	0.0
test-s1183	18	0.0
test-s1183	19	0.0
test-s1183	9	0.0
test-s1192	19	0.0
test-s1192	2	0.0
test-s1198	4	0.0
test-s1199	10	0.0
test-s1206	1	0.0
test-s1206	3	0.0
test-s1206	5	0.0
test-s1209	13	0.0
test-s1209	31	0.0
test-s1239	15	0.0
test-s125	11	0.0
test-s125	9	0.0
test-s1263	24	0.0
test-s130	10	0.0
test-s130	12	0.0
test-s130	19	0.0
test-s130	23	0.0
test-s130	24	0.0
test-s130	9	0.0
test-s131	12	0.0
test-s131	2	0.0
test-s1334	16	0.0
test-s1365	9	0.0
test-s1371	11	0.0
test-s1371	13	0.0
test-s1410	20	0.0
test-s1413	10	0.0
test-s1413	17	0.0
test-s1426	18	0.0
test-s1426	28	0.0
test-s1459	19	0.0
test-s1486	18	0.0
test-s1486	27	0.0
test-s1488	1	0.0
test-s1494	47	0.0
test-s1499	5	0.0
test-s1515	10	0.0
test-s1530	16	0.0
test-s1546	8	0.0
test-s1553	1	0.0
test-s1553	19	0.0
test-s1553	20	0.0
test-s155	7	0.0
test-s1564	5	0.0
test-s1584	5	0.0
test-s1584	6	0.0
test-s159	11	0.0
test-s1603	1	0.0
test-s1603	3	0.0
test-s1603	8	0.0
test-s1603	9	0.0
test-s1613	4	0.0
test-s1616	27	0.0
test-s1625	49	0.0
test-s19	2	0.0
test-s19	4	0.0
test-s19	5	0.0
test-s19	7	0.0
test-s19	9	0.0
test-s211	2	0.0
test-s211	5	0.0
test-s235	19	0.0
test-s246	9	0.0
test-s251	1	0.0
test-s251	13	0.0
test-s251	14	0.0
test-s251	15	0.0
test-s254	1	0.0
test-s282	11	0.0
test-s282	12	0.0
test-s282	14	0.0
test-s300	41	0.0
test-s331	17	0.0
test-s331	20	0.0
test-s331	21	0.0
test-s331	22	0.0
test-s341	16	0.0
test-s356	16	0.0
test-s356	36	0.0
test-s356	37	0.0
test-s362	11	0.0
test-s362	5	0.0
test-s362	9	0.0
test-s368	11	0.0
test-s372	20	0.0
test-s372	4	0.0
test-s378	18	0.0
test-s378	20	0.0
test-s379	28	0.0
test-s390	17	0.0
test-s390	22	0.0
test-s390	49	0.0
test-s398	48	0.0
test-s413	14	0.0
test-s423	5	0.0
test-s461	13	0.0
test-s461	16	0.0
test-s461	17	0.0
test-s478	2	0.0
test-s482	16	0.0
test-s482	18	0.0
test-s482	4	0.0
test-s486	22	0.0
test-s486	24	0.0
test-s488	15	0.0
test-s488	39	0.0
test-s494	38	0.0
test-s494	62	0.0
test-s494	63	0.0
test-s507	3	0.0
test-s552	10	0.0
test-s552	3	0.0
test-s552	7	0.0
test-s564	4	0.0
test-s564	5	0.0
test-s573	10	0.0
test-s573	19	0.0
test-s573	20	0.0
test-s573	24	0.0
test-s57	6	0.0
test-s617	27	0.0
test-s624	18	0.0
test-s626	10	0.0
test-s626	19	0.0
test-s626	20	0.0
test-s626	22	0.0
test-s626	24	0.0
test-s628	40	0.0
test-s707	8	0.0
test-s7	11	0.0
test-s71	18	0.0
test-s7	12	0.0
test-s719	8	0.0
test-s722	29	0.0
test-s722	31	0.0
test-s722	32	0.0
test-s728	12	0.0
test-s728	3	0.0
test-s729	29	0.0
test-s731	37	0.0
test-s745	11	0.0
test-s753	18	0.0
test-s766	17	0.0
test-s769	33	0.0
test-s779	31	0.0
test-s780	17	0.0
test-s780	4	0.0
test-s780	54	0.0
test-s780	55	0.0
test-s782	3	0.0
test-s788	10	0.0
test-s788	11	0.0
test-s788	2	0.0
test-s788	5	0.0
test-s788	7	0.0
test-s788	9	0.0
test-s792	9	0.0
test-s805	28	0.0
test-s822	10	0.0
test-s822	6	0.0
test-s847	24	0.0
test-s858	13	0.0
test-s858	15	0.0
test-s870	8	0.0
test-s875	22	0.0
test-s903	9	0.0
test-s916	19	0.0
test-s916	20	0.0
test-s916	21	0.0
test-s916	31	0.0
test-s957	1	0.0
test-s960	33	0.0
test-s960	44	0.0
test-s961	27	0.0
test-s999	49	0.0
