train-s11368	11	0.0
train-s11767	23	0.0
train-s4356	7	0.0
train-s13258	17	0.0
train-s3210	8	0.0
test-s1413	19	0.0
train-s2068	13	0.0
train-s2513	4	0.0
train-s6834	19	0.0
train-s553	7	0.0
train-s1861	2	0.0
train-s6882	14	0.0
dev-s889	6	0.0
train-s11662	39	0.0
train-s9328	20	0.0
train-s6968	11	0.0
train-s7298	22	0.0
train-s92	17	0.0
train-s1975	4	0.0
train-s9370	13	0.0
train-s13145	43	0.0
train-s3589	9	0.0
test-s957	1	0.0
train-s9599	40	0.0
train-s12434	18	0.0
train-s1549	22	0.0
train-s2658	35	0.0
dev-s1504	9	0.0
test-s540	5	0.0
test-s957	22	0.0
test-s807	24	0.0
train-s12658	14	0.0
train-s5417	22	0.0
test-s486	29	0.0
train-s11878	22	0.0
train-s8470	16	0.0
train-s9468	4	0.0
train-s3776	13	0.0
train-s7980	19	0.0
train-s10522	42	0.0
train-s46	30	0.0
train-s12084	18	0.0
train-s10896	5	0.0
train-s8575	4	0.0
train-s2750	4	0.0
test-s1652	2	0.0
train-s7177	10	0.0
train-s2428	7	0.0
train-s4843	18	0.0
train-s5878	14	0.0
train-s9906	17	0.0
train-s11638	9	0.0
train-s8438	13	0.0
train-s684	12	0.0
train-s4968	10	0.0
train-s5632	20	0.0
train-s5151	7	0.0
train-s7336	8	0.0
train-s11691	18	0.0
train-s3148	21	0.0
train-s8162	2	0.0
train-s6484	14	0.0
train-s11866	45	0.0
dev-s373	15	0.0
train-s1992	15	0.0
train-s1262	20	0.0
test-s780	16	0.0
dev-s610	12	0.0
train-s10578	6	0.0
train-s1411	19	0.0
train-s1939	22	0.0
test-s874	4	0.0
train-s3081	24	0.0
train-s10713	14	0.0
train-s7382	16	0.0
train-s12722	12	0.0
test-s1413	11	0.0
test-s1453	3	0.0
train-s12605	3	0.0
train-s9733	4	0.0
train-s8224	4	0.0
train-s1812	7	0.0
train-s12203	29	0.0
train-s12242	18	0.0
train-s13145	42	0.0
train-s5137	2	0.0
train-s1475	9	0.0
train-s13145	31	0.0
train-s13217	6	0.0
test-s37	11	0.0
train-s12766	43	0.0
train-s213	5	0.0
test-s916	23	0.0
train-s3980	24	0.0
test-s245	17	0.0
dev-s936	24	0.0
dev-s1519	13	0.0
train-s13261	15	0.0
train-s12149	14	0.0
train-s9190	11	0.0
