dev-s328	14	0.0
dev-s328	19	0.0
dev-s332	23	0.0
dev-s335	15	0.0
dev-s336	10	0.0
dev-s352	14	0.0
dev-s352	18	0.0
dev-s352	19	0.0
dev-s367	1	0.0
dev-s369	48	0.0
dev-s369	6	0.0
dev-s369	9	0.0
dev-s373	15	0.0
dev-s383	6	0.0
dev-s386	1	0.0
dev-s386	11	0.0
dev-s386	2	0.0
dev-s390	10	0.0
dev-s390	3	0.0
dev-s390	67	0.0
dev-s390	7	0.0
dev-s403	22	0.0
dev-s408	29	0.0
dev-s408	8	0.0
dev-s413	4	0.0
dev-s415	1	0.0
dev-s424	11	0.0
dev-s424	9	0.0
dev-s428	3	0.0
dev-s433	13	0.0
dev-s433	14	0.0
dev-s436	8	0.0
dev-s441	16	0.0
dev-s464	13	0.0
dev-s464	14	0.0
dev-s464	15	0.0
dev-s469	21	0.0
dev-s469	27	0.0
dev-s470	25	0.0
dev-s473	14	0.0
dev-s473	16	0.0
dev-s477	12	0.0
dev-s477	14	0.0
dev-s477	20	0.0
dev-s477	22	0.0
dev-s477	24	0.0
dev-s477	25	0.0
dev-s477	7	0.0
dev-s478	10	0.0
dev-s485	10	0.0
dev-s485	2	0.0
dev-s487	17	0.0
dev-s492	23	0.0
dev-s496	18	0.0
dev-s497	17	0.0
dev-s498	10	0.0
dev-s506	8	0.0
dev-s513	2	0.0
dev-s513	3	0.0
dev-s513	42	0.0
dev-s526	2	0.0
dev-s539	1	0.0
dev-s566	17	0.0
dev-s567	10	0.0
dev-s567	17	0.0
dev-s567	18	0.0
dev-s567	20	0.0
dev-s567	21	0.0
dev-s567	22	0.0
dev-s567	8	0.0
dev-s567	9	0.0
dev-s569	12	0.0
dev-s569	22	0.0
dev-s569	24	0.0
dev-s569	25	0.0
dev-s575	10	0.0
dev-s593	3	0.0
dev-s593	4	0.0
dev-s60	16	0.0
dev-s610	12	0.0
dev-s620	17	0.0
dev-s621	9	0.0
dev-s622	11	0.0
dev-s622	14	0.0
dev-s622	16	0.0
dev-s622	20	0.0
dev-s63	2	0.0
dev-s642	5	0.0
dev-s647	11	0.0
dev-s663	1	0.0
dev-s663	14	0.0
dev-s663	19	0.0
dev-s669	10	0.0
dev-s690	6	0.0
dev-s691	19	0.0
dev-s691	26	0.0
dev-s691	9	0.0
dev-s694	1	0.0
dev-s700	16	0.0
dev-s701	35	0.0
dev-s702	51	0.0
dev-s703	29	0.0
dev-s703	32	0.0
dev-s703	33	0.0
dev-s704	4	0.0
dev-s707	22	0.0
dev-s732	32	0.0
dev-s744	21	0.0
dev-s760	13	0.0
dev-s773	36	0.0
dev-s773	37	0.0
dev-s774	24	0.0
dev-s778	8	0.0
dev-s789	20	0.0
dev-s789	21	0.0
dev-s793	12	0.0
dev-s793	17	0.0
dev-s793	18	0.0
dev-s799	19	0.0
dev-s799	3	0.0
dev-s799	32	0.0
dev-s801	26	0.0
dev-s818	30	0.0
dev-s823	20	0.0
dev-s823	46	0.0
dev-s835	11	0.0
dev-s835	14	0.0
dev-s835	18	0.0
dev-s835	20	0.0
dev-s835	22	0.0
dev-s835	28	0.0
dev-s836	9	0.0
dev-s839	18	0.0
dev-s839	19	0.0
dev-s844	3	0.0
dev-s844	5	0.0
dev-s857	1	0.0
dev-s859	31	0.0
dev-s86	9	0.0
dev-s874	12	0.0
dev-s880	28	0.0
dev-s882	21	0.0
dev-s886	13	0.0
dev-s886	3	0.0
dev-s889	3	0.0
dev-s889	4	0.0
dev-s889	6	0.0
dev-s896	10	0.0
dev-s896	9	0.0
dev-s89	7	0.0
dev-s89	8	0.0
dev-s90	29	0.0
dev-s906	13	0.0
dev-s91	16	0.0
dev-s91	17	0.0
dev-s91	19	0.0
dev-s91	20	0.0
dev-s91	21	0.0
dev-s925	5	0.0
dev-s927	19	0.0
dev-s933	1	0.0
dev-s933	4	0.0
dev-s936	17	0.0
dev-s936	23	0.0
dev-s936	24	0.0
dev-s936	25	0.0
dev-s936	26	0.0
dev-s936	27	0.0
dev-s940	3	0.0
dev-s949	22	0.0
dev-s976	18	0.0
dev-s976	19	0.0
dev-s976	20	0.0
dev-s976	21	0.0
dev-s976	22	0.0
dev-s980	20	0.0
test-s1030	1	0.0
test-s1030	5	0.0
test-s1034	10	0.0
test-s103	54	0.0
test-s1042	16	0.0
test-s1043	1	0.0
test-s1043	25	0.0
test-s1043	26	0.0
test-s1043	3	0.0
test-s1046	14	0.0
test-s1046	16	0.0
test-s1052	20	0.0
test-s1052	21	0.0
test-s1055	15	0.0
test-s1055	16	0.0
test-s1056	3	0.0
test-s1056	4	0.0
test-s1061	3	0.0
test-s1069	20	0.0
test-s107	10	0.0
test-s107	14	0.0
test-s1083	1	0.0
test-s1083	10	0.0
test-s1083	11	0.0
test-s1083	2	0.0
test-s1083	3	0.0
test-s1083	4	0.0
test-s1083	5	0.0
test-s1083	6	0.0
test-s1090	7	0.0
test-s1090	8	0.0
test-s109	1	0.0
test-s109	3	0.0
test-s109	4	0.0
test-s109	5	0.0
test-s109	6	0.0
test-s1107	22	0.0
test-s1111	12	0.0
test-s1127	18	0.0
test-s113	31	0.0
test-s115	16	0.0
test-s1152	22	0.0
test-s1167	12	0.0
test-s1167	22	0.0
test-s1167	25	0.0
test-s1167	28	0.0
test-s1167	30	0.0
test-s1167	31	0.0
test-s1174	36	0.0
test-s1183	18	0.0
test-s1183	19	0.0
test-s1183	21	0.0
test-s1183	9	0.0
test-s1192	1	0.0
test-s1192	19	0.0
test-s1192	2	0.0
test-s1194	12	0.0
test-s1198	4	0.0
test-s1199	10	0.0
test-s1206	1	0.0
test-s1206	3	0.0
test-s1206	5	0.0
test-s1209	13	0.0
test-s1209	31	0.0
test-s1239	15	0.0
test-s1239	6	0.0
test-s125	9	0.0
test-s1263	24	0.0
test-s127	16	0.0
test-s1287	13	0.0
test-s130	10	0.0
test-s130	12	0.0
test-s130	19	0.0
test-s130	23	0.0
test-s130	24	0.0
test-s130	9	0.0
test-s131	12	0.0
test-s131	2	0.0
test-s131	36	0.0
test-s1318	12	0.0
test-s1330	18	0.0
test-s1334	16	0.0
test-s1334	4	0.0
test-s1346	6	0.0
test-s1347	5	0.0
test-s1351	8	0.0
test-s1355	17	0.0
test-s1365	9	0.0
test-s1371	11	0.0
test-s1371	13	0.0
test-s1378	34	0.0
test-s1410	20	0.0
test-s1413	10	0.0
test-s1413	11	0.0
test-s1413	17	0.0
test-s1413	18	0.0
test-s1413	19	0.0
test-s1413	20	0.0
test-s1413	9	0.0
test-s1426	18	0.0
test-s1426	28	0.0
test-s1429	16	0.0
test-s1453	3	0.0
test-s1459	19	0.0
test-s146	19	0.0
test-s1478	2	0.0
test-s1486	18	0.0
test-s1486	27	0.0
test-s1487	4	0.0
test-s1487	5	0.0
test-s1488	1	0.0
test-s1494	47	0.0
test-s1499	5	0.0
test-s1515	10	0.0
test-s1530	16	0.0
test-s1546	8	0.0
test-s1553	1	0.0
test-s1553	19	0.0
test-s1553	20	0.0
test-s1556	4	0.0
test-s155	7	0.0
test-s156	28	0.0
test-s1563	12	0.0
test-s1564	5	0.0
test-s1584	5	0.0
test-s1584	6	0.0
test-s159	11	0.0
test-s159	12	0.0
test-s159	2	0.0
test-s1603	1	0.0
test-s1603	13	0.0
test-s1603	7	0.0
test-s1603	8	0.0
test-s1603	9	0.0
test-s1613	4	0.0
test-s1616	27	0.0
test-s1625	49	0.0
test-s1652	1	0.0
test-s1652	2	0.0
test-s171	3	0.0
test-s171	5	0.0
test-s176	10	0.0
test-s19	2	0.0
test-s19	4	0.0
test-s19	5	0.0
test-s19	7	0.0
test-s19	9	0.0
test-s203	13	0.0
test-s211	2	0.0
test-s211	5	0.0
test-s225	22	0.0
test-s235	19	0.0
test-s245	17	0.0
test-s246	10	0.0
test-s246	9	0.0
test-s251	1	0.0
test-s251	13	0.0
test-s251	14	0.0
test-s251	15	0.0
test-s254	1	0.0
test-s265	9	0.0
test-s274	14	0.0
test-s274	16	0.0
test-s275	33	0.0
test-s279	10	0.0
test-s279	14	0.0
test-s282	11	0.0
test-s282	12	0.0
test-s282	14	0.0
test-s286	1	0.0
test-s300	36	0.0
test-s300	41	0.0
test-s331	17	0.0
test-s331	19	0.0
test-s331	20	0.0
test-s331	21	0.0
test-s331	22	0.0
test-s337	7	0.0
test-s341	16	0.0
test-s347	12	0.0
test-s356	16	0.0
test-s356	25	0.0
test-s356	3	0.0
test-s356	31	0.0
test-s356	34	0.0
test-s356	36	0.0
test-s362	11	0.0
test-s362	5	0.0
test-s362	9	0.0
test-s368	11	0.0
test-s37	11	0.0
test-s372	20	0.0
test-s372	4	0.0
test-s378	18	0.0
test-s378	20	0.0
test-s379	28	0.0
test-s386	1	0.0
test-s390	17	0.0
test-s390	18	0.0
test-s390	22	0.0
test-s398	48	0.0
test-s411	2	0.0
test-s413	14	0.0
test-s415	22	0.0
test-s423	5	0.0
test-s459	26	0.0
test-s461	13	0.0
test-s461	16	0.0
test-s461	17	0.0
test-s478	1	0.0
test-s478	2	0.0
test-s482	16	0.0
test-s482	4	0.0
test-s486	22	0.0
test-s486	24	0.0
test-s486	27	0.0
test-s486	29	0.0
test-s488	15	0.0
test-s488	39	0.0
test-s494	38	0.0
test-s494	62	0.0
test-s494	63	0.0
test-s507	3	0.0
test-s540	5	0.0
test-s545	7	0.0
test-s552	10	0.0
test-s552	3	0.0
test-s552	7	0.0
test-s564	4	0.0
test-s564	5	0.0
test-s573	10	0.0
test-s573	19	0.0
test-s573	20	0.0
test-s573	24	0.0
test-s57	6	0.0
test-s617	27	0.0
test-s624	18	0.0
test-s624	19	0.0
test-s624	20	0.0
test-s626	10	0.0
test-s626	20	0.0
test-s626	22	0.0
test-s626	24	0.0
test-s628	35	0.0
test-s628	40	0.0
test-s631	7	0.0
test-s651	15	0.0
test-s653	13	0.0
test-s671	14	0.0
test-s671	19	0.0
test-s671	21	0.0
test-s707	8	0.0
test-s7	11	0.0
test-s71	17	0.0
test-s71	18	0.0
test-s7	12	0.0
test-s712	29	0.0
test-s719	8	0.0
test-s722	29	0.0
test-s722	31	0.0
test-s722	32	0.0
test-s726	12	0.0
test-s728	12	0.0
test-s728	3	0.0
test-s745	11	0.0
test-s745	12	0.0
test-s753	18	0.0
test-s761	12	0.0
test-s766	14	0.0
test-s766	17	0.0
test-s769	33	0.0
test-s7	7	0.0
test-s779	31	0.0
test-s780	10	0.0
test-s780	16	0.0
test-s780	17	0.0
test-s780	4	0.0
test-s780	49	0.0
test-s780	54	0.0
test-s780	55	0.0
test-s782	3	0.0
test-s788	10	0.0
test-s788	11	0.0
test-s788	2	0.0
test-s788	5	0.0
test-s788	7	0.0
test-s788	9	0.0
test-s792	9	0.0
test-s803	5	0.0
test-s803	6	0.0
test-s805	17	0.0
test-s805	23	0.0
test-s805	28	0.0
test-s807	24	0.0
test-s822	10	0.0
test-s822	6	0.0
test-s845	6	0.0
test-s847	24	0.0
test-s847	25	0.0
test-s853	11	0.0
test-s858	13	0.0
test-s858	15	0.0
test-s870	8	0.0
test-s874	4	0.0
test-s875	22	0.0
test-s875	6	0.0
test-s887	30	0.0
test-s894	11	0.0
test-s894	14	0.0
test-s894	19	0.0
test-s894	20	0.0
test-s894	23	0.0
test-s903	9	0.0
test-s916	19	0.0
test-s916	20	0.0
test-s916	21	0.0
test-s916	23	0.0
test-s916	31	0.0
test-s943	13	0.0
test-s957	1	0.0
test-s957	22	0.0
test-s960	33	0.0
test-s960	44	0.0
test-s961	24	0.0
test-s961	27	0.0
test-s961	36	0.0
test-s962	16	0.0
test-s965	1	0.0
test-s969	12	0.0
test-s971	17	0.0
test-s999	16	0.0
test-s999	23	0.0
test-s999	49	0.0
train-s10007	24	0.0
train-s10012	21	0.0
train-s10012	29	0.0
train-s10012	33	0.0
train-s10016	14	0.0
train-s10019	11	0.0
train-s10019	14	0.0
train-s10019	15	0.0
train-s10019	16	0.0
train-s10021	31	0.0
train-s10030	38	0.0
train-s1003	23	0.0
train-s10033	13	0.0
train-s10033	22	0.0
train-s10033	27	0.0
train-s10033	68	0.0
train-s10033	75	0.0
train-s10033	76	0.0
train-s10057	10	0.0
train-s10057	11	0.0
train-s10057	17	0.0
train-s10057	57	0.0
train-s10083	13	0.0
train-s10083	14	0.0
train-s10083	15	0.0
train-s10102	14	0.0
train-s10102	44	0.0
train-s10102	56	0.0
train-s10132	13	0.0
train-s10144	38	0.0
train-s10145	4	0.0
train-s10148	10	0.0
train-s10148	11	0.0
train-s10148	16	0.0
train-s10152	8	0.0
train-s10156	16	0.0
train-s10156	20	0.0
train-s10164	16	0.0
train-s10165	16	0.0
train-s10183	46	0.0
train-s10191	10	0.0
train-s10193	10	0.0
train-s10193	19	0.0
train-s10193	20	0.0
train-s10193	28	0.0
train-s10193	29	0.0
train-s10209	20	0.0
train-s10213	15	0.0
train-s10213	17	0.0
train-s10213	31	0.0
train-s10213	32	0.0
train-s10213	33	0.0
train-s10213	47	0.0
train-s1023	5	0.0
train-s10248	29	0.0
train-s10271	10	0.0
train-s10271	12	0.0
train-s10271	13	0.0
train-s10271	15	0.0
train-s10271	18	0.0
train-s10271	21	0.0
train-s10271	22	0.0
train-s10271	23	0.0
train-s10271	26	0.0
train-s10271	27	0.0
train-s10271	29	0.0
train-s10271	30	0.0
train-s10275	18	0.0
train-s10276	12	0.0
train-s10284	7	0.0
train-s10295	3	0.0
train-s10298	13	0.0
train-s10298	9	0.0
train-s10300	24	0.0
train-s10303	29	0.0
train-s10306	17	0.0
train-s10311	40	0.0
train-s10311	42	0.0
train-s10317	20	0.0
train-s10317	21	0.0
train-s1031	8	0.0
train-s10321	12	0.0
train-s1034	27	0.0
train-s1034	28	0.0
train-s1034	29	0.0
train-s10348	15	0.0
train-s10350	23	0.0
train-s10353	14	0.0
train-s10353	15	0.0
train-s10361	44	0.0
train-s10364	18	0.0
train-s1037	1	0.0
train-s10407	9	0.0
train-s10410	30	0.0
train-s10412	20	0.0
train-s10412	21	0.0
train-s10412	7	0.0
train-s10444	36	0.0
train-s1045	32	0.0
train-s10476	17	0.0
train-s10509	24	0.0
train-s10510	16	0.0
train-s10510	4	0.0
train-s10512	14	0.0
train-s10512	4	0.0
train-s10518	37	0.0
train-s10522	42	0.0
train-s10522	6	0.0
train-s10522	60	0.0
train-s10548	4	0.0
train-s10548	5	0.0
train-s10548	6	0.0
train-s10548	7	0.0
train-s10553	17	0.0
train-s10553	18	0.0
train-s10558	15	0.0
train-s10559	13	0.0
train-s10559	14	0.0
train-s10559	15	0.0
train-s10559	16	0.0
train-s10559	22	0.0
train-s10559	24	0.0
train-s10559	28	0.0
train-s10568	15	0.0
train-s10568	47	0.0
train-s10568	52	0.0
train-s10568	55	0.0
train-s10568	58	0.0
train-s10568	59	0.0
train-s10568	62	0.0
train-s10568	70	0.0
train-s10568	79	0.0
train-s10569	54	0.0
train-s10569	55	0.0
train-s10577	17	0.0
train-s10578	6	0.0
train-s10586	2	0.0
train-s10600	5	0.0
train-s10601	16	0.0
train-s10601	8	0.0
train-s10606	20	0.0
train-s10611	18	0.0
train-s10611	20	0.0
train-s10611	26	0.0
train-s10611	27	0.0
train-s10611	28	0.0
train-s10611	29	0.0
train-s10612	13	0.0
train-s10616	9	0.0
train-s10619	15	0.0
train-s10637	9	0.0
train-s10651	4	0.0
train-s10656	20	0.0
train-s10659	3	0.0
train-s10660	11	0.0
train-s10660	12	0.0
train-s10660	18	0.0
train-s10663	7	0.0
train-s10667	12	0.0
train-s10667	13	0.0
train-s10667	14	0.0
train-s10667	15	0.0
train-s10667	16	0.0
train-s10683	15	0.0
train-s10683	17	0.0
train-s10686	31	0.0
train-s10691	14	0.0
train-s10691	15	0.0
train-s10691	9	0.0
train-s10692	18	0.0
train-s10692	19	0.0
train-s10692	25	0.0
train-s10693	19	0.0
train-s10693	22	0.0
train-s10707	5	0.0
train-s10708	8	0.0
train-s10709	11	0.0
train-s10709	12	0.0
train-s10709	18	0.0
train-s10709	21	0.0
train-s10709	22	0.0
train-s1071	10	0.0
train-s10713	14	0.0
train-s10713	16	0.0
train-s10715	21	0.0
train-s10720	44	0.0
train-s1072	26	0.0
train-s10725	16	0.0
train-s10727	1	0.0
train-s10727	10	0.0
train-s10731	27	0.0
train-s10737	18	0.0
train-s10737	29	0.0
train-s10737	34	0.0
train-s10739	9	0.0
train-s10755	18	0.0
train-s10762	17	0.0
train-s10762	33	0.0
train-s10762	50	0.0
train-s10762	59	0.0
train-s10785	10	0.0
train-s10785	9	0.0
train-s10787	3	0.0
train-s10793	5	0.0
train-s10795	24	0.0
train-s10795	3	0.0
train-s10804	18	0.0
train-s10804	6	0.0
train-s10815	23	0.0
train-s10820	31	0.0
train-s10820	33	0.0
train-s10832	55	0.0
train-s10836	17	0.0
train-s10836	6	0.0
train-s10839	15	0.0
train-s10839	4	0.0
train-s10846	20	0.0
train-s10851	20	0.0
train-s10851	21	0.0
train-s10853	10	0.0
train-s10853	15	0.0
train-s10853	21	0.0
train-s10853	38	0.0
train-s10857	15	0.0
train-s10857	17	0.0
train-s10857	28	0.0
train-s10862	10	0.0
train-s10862	9	0.0
train-s10895	12	0.0
train-s10895	26	0.0
train-s10896	5	0.0
train-s10913	13	0.0
train-s10933	10	0.0
train-s10933	12	0.0
train-s10942	13	0.0
train-s10942	15	0.0
train-s10942	16	0.0
train-s10942	21	0.0
train-s10944	9	0.0
train-s10948	29	0.0
train-s1095	10	0.0
train-s10954	11	0.0
train-s10954	9	0.0
train-s1095	5	0.0
train-s10973	12	0.0
train-s11003	24	0.0
train-s11011	2	0.0
train-s11011	3	0.0
train-s11011	5	0.0
train-s11021	12	0.0
train-s11022	14	0.0
train-s11029	2	0.0
train-s11035	13	0.0
train-s11035	22	0.0
train-s11036	5	0.0
train-s11047	29	0.0
train-s11047	37	0.0
train-s11047	5	0.0
train-s11049	34	0.0
train-s11049	37	0.0
train-s11065	8	0.0
train-s11090	10	0.0
train-s11091	9	0.0
train-s11098	8	0.0
train-s1110	21	0.0
train-s1110	24	0.0
train-s1110	29	0.0
train-s1110	30	0.0
train-s1110	31	0.0
train-s11103	19	0.0
train-s1110	32	0.0
train-s1110	34	0.0
train-s1110	36	0.0
train-s1110	38	0.0
train-s1110	39	0.0
train-s1110	40	0.0
train-s1110	41	0.0
train-s11109	16	0.0
train-s11119	1	0.0
train-s11120	31	0.0
train-s11122	53	0.0
train-s11122	55	0.0
train-s11122	57	0.0
train-s11125	28	0.0
train-s11129	21	0.0
train-s1113	1	0.0
train-s11164	29	0.0
train-s11164	30	0.0
train-s11164	31	0.0
train-s11172	1	0.0
train-s11172	11	0.0
train-s11172	22	0.0
train-s11172	26	0.0
train-s11172	27	0.0
train-s11186	10	0.0
train-s11186	11	0.0
train-s11186	9	0.0
train-s11190	9	0.0
train-s11196	26	0.0
train-s11196	39	0.0
train-s11200	1	0.0
train-s11200	12	0.0
train-s11200	2	0.0
train-s11200	20	0.0
train-s11200	21	0.0
train-s11200	28	0.0
train-s11200	32	0.0
train-s11218	22	0.0
train-s11233	3	0.0
train-s11240	11	0.0
train-s11240	13	0.0
train-s11240	9	0.0
train-s11243	25	0.0
train-s11244	11	0.0
train-s11244	13	0.0
train-s11244	14	0.0
train-s11244	15	0.0
train-s11256	19	0.0
train-s11260	13	0.0
train-s11262	2	0.0
train-s11267	19	0.0
train-s11267	21	0.0
train-s11271	18	0.0
train-s11271	20	0.0
train-s11271	24	0.0
train-s11271	28	0.0
train-s11271	29	0.0
train-s11271	30	0.0
train-s11275	21	0.0
train-s11278	17	0.0
train-s11281	13	0.0
train-s11281	14	0.0
train-s11281	15	0.0
train-s11281	16	0.0
train-s11281	17	0.0
train-s11293	1	0.0
train-s11293	4	0.0
train-s11324	1	0.0
train-s11333	12	0.0
train-s11339	1	0.0
train-s11339	2	0.0
train-s11339	3	0.0
train-s11348	15	0.0
train-s11348	17	0.0
train-s11348	18	0.0
train-s11361	14	0.0
train-s1136	13	0.0
train-s11362	11	0.0
train-s1136	4	0.0
train-s1136	7	0.0
train-s1136	8	0.0
train-s11368	11	0.0
train-s11382	33	0.0
train-s11382	34	0.0
train-s11382	35	0.0
train-s11385	15	0.0
train-s11387	8	0.0
train-s11390	15	0.0
train-s11392	15	0.0
train-s11399	29	0.0
train-s11401	25	0.0
train-s11414	22	0.0
train-s114	21	0.0
train-s11423	17	0.0
train-s11423	26	0.0
train-s11423	27	0.0
train-s11423	28	0.0
train-s11423	29	0.0
train-s11423	30	0.0
train-s11423	31	0.0
train-s11425	10	0.0
train-s11425	11	0.0
train-s11446	37	0.0
train-s11446	39	0.0
train-s11454	12	0.0
train-s11454	6	0.0
train-s11491	20	0.0
train-s11491	21	0.0
train-s1151	22	0.0
train-s11525	11	0.0
train-s11525	9	0.0
train-s11550	10	0.0
train-s11552	8	0.0
train-s11560	14	0.0
train-s1156	23	0.0
train-s11570	2	0.0
train-s11570	23	0.0
train-s1157	2	0.0
train-s1157	3	0.0
train-s11577	12	0.0
train-s11585	13	0.0
train-s11590	1	0.0
train-s11590	3	0.0
train-s11603	2	0.0
train-s11603	40	0.0
train-s11613	2	0.0
train-s11614	19	0.0
train-s11620	1	0.0
train-s11637	1	0.0
train-s11637	18	0.0
train-s11638	9	0.0
train-s11640	10	0.0
train-s11640	11	0.0
train-s11640	12	0.0
train-s11640	13	0.0
train-s11653	18	0.0
train-s11654	3	0.0
train-s11662	32	0.0
train-s11662	39	0.0
train-s11662	46	0.0
train-s11677	28	0.0
train-s11681	6	0.0
train-s11682	12	0.0
train-s1168	27	0.0
train-s11685	9	0.0
train-s11691	18	0.0
train-s11691	20	0.0
train-s11696	11	0.0
train-s11707	18	0.0
train-s11711	18	0.0
train-s11715	28	0.0
train-s11721	12	0.0
train-s11743	1	0.0
train-s11743	42	0.0
train-s11743	56	0.0
train-s11743	6	0.0
train-s11743	60	0.0
train-s11743	64	0.0
train-s11743	9	0.0
train-s11748	7	0.0
train-s11758	3	0.0
train-s11758	7	0.0
train-s11767	22	0.0
train-s11767	23	0.0
train-s11770	1	0.0
train-s11775	14	0.0
train-s11775	15	0.0
train-s11775	33	0.0
train-s11777	17	0.0
train-s1179	12	0.0
train-s1179	13	0.0
train-s11798	9	0.0
train-s1180	12	0.0
train-s11810	10	0.0
train-s11829	11	0.0
train-s11854	12	0.0
train-s11866	21	0.0
train-s11866	45	0.0
train-s1187	12	0.0
train-s11873	18	0.0
train-s11878	11	0.0
train-s11878	22	0.0
train-s11878	9	0.0
train-s1188	8	0.0
train-s11896	30	0.0
train-s11896	9	0.0
train-s11905	3	0.0
train-s11905	4	0.0
train-s11905	5	0.0
train-s11906	21	0.0
train-s11925	16	0.0
train-s11929	24	0.0
train-s11929	25	0.0
train-s11929	27	0.0
train-s11929	29	0.0
train-s11929	36	0.0
train-s1193	13	0.0
train-s11934	16	0.0
train-s11937	11	0.0
train-s11942	1	0.0
train-s11955	12	0.0
train-s11955	23	0.0
train-s11955	27	0.0
train-s11955	31	0.0
train-s11955	33	0.0
train-s11958	6	0.0
train-s11958	8	0.0
train-s11958	9	0.0
train-s11959	20	0.0
train-s11964	37	0.0
train-s11964	39	0.0
train-s11964	40	0.0
train-s11969	20	0.0
train-s11983	6	0.0
train-s11983	9	0.0
train-s1202	6	0.0
train-s12028	11	0.0
train-s12028	13	0.0
train-s12028	15	0.0
train-s12028	16	0.0
train-s12028	18	0.0
train-s12028	9	0.0
train-s12038	13	0.0
train-s12039	10	0.0
train-s12051	16	0.0
train-s12051	26	0.0
train-s12051	27	0.0
train-s12053	7	0.0
train-s12055	13	0.0
train-s12082	7	0.0
train-s12084	18	0.0
train-s12085	14	0.0
train-s1209	4	0.0
train-s12105	4	0.0
train-s12109	4	0.0
train-s12111	42	0.0
train-s12111	51	0.0
train-s12113	10	0.0
train-s12113	8	0.0
train-s12137	25	0.0
